날짜,Negative,Positive,X_t,nsi
2022/01/15,2909.0,955.0,-0.5056935817805382,93.855
2022/01/16,3038.0,960.0,-0.51975987993997,93.224
2022/01/17,3465.0,985.0,-0.5573033707865168,91.522
2022/01/18,3557.0,1265.0,-0.4753214433844878,95.291
2022/01/19,2935.0,1217.0,-0.413776493256262,98.12
2022/01/20,2961.0,1354.0,-0.3724217844727694,100.022
2022/01/21,3193.0,1417.0,-0.3852494577006508,99.432
2022/01/22,3085.0,1411.0,-0.3723309608540925,100.028
2022/01/23,3071.0,1453.0,-0.3576480990274093,100.705
2022/01/24,3192.0,1532.0,-0.3513971210838272,100.992
2022/01/25,3657.0,1772.0,-0.3472094308344078,101.185
2022/01/26,4186.0,2058.0,-0.3408071748878923,101.479
2022/01/27,4876.0,2421.0,-0.3364396327257777,101.68
2022/01/28,4769.0,2500.0,-0.3121474755812354,102.805
2022/01/29,5656.0,2590.0,-0.3718166383701188,100.028
2022/01/30,5748.0,2540.0,-0.387065637065637,99.319
2022/01/31,5209.0,2269.0,-0.3931532495319604,99.036
2022/02/01,4481.0,1647.0,-0.462467362924282,95.805
2022/02/02,3944.0,1251.0,-0.5183830606352262,93.203
2022/02/03,3161.0,902.0,-0.5559931085404873,91.462
2022/02/04,3149.0,842.0,-0.5780506138812328,90.453
2022/02/05,2291.0,754.0,-0.5047619047619047,93.895
2022/02/06,2037.0,817.0,-0.4274702172389628,97.519
2022/02/07,1950.0,1029.0,-0.3091641490433031,103.064
2022/02/08,2368.0,1265.0,-0.3036058353977429,103.321
2022/02/09,2500.0,1355.0,-0.2970168612191958,103.625
2022/02/10,2399.0,1383.0,-0.2686409307244844,104.953
2022/02/11,3125.0,1397.0,-0.3821318000884564,99.607
2022/02/12,3300.0,1390.0,-0.4072494669509595,98.424
2022/02/13,3586.0,1400.0,-0.4384275972723626,96.956
2022/02/14,4050.0,1389.0,-0.4892443463872035,94.562
2022/02/15,3720.0,1293.0,-0.4841412327947337,94.812
2022/02/16,3808.0,1278.0,-0.4974439638222572,94.191
2022/02/17,3779.0,1223.0,-0.5109956017592963,93.56
2022/02/18,3617.0,1263.0,-0.4823770491803278,94.926
2022/02/19,3440.0,1259.0,-0.4641413066609917,95.798
2022/02/20,3151.0,1201.0,-0.4480698529411764,96.566
2022/02/21,2915.0,1180.0,-0.4236874236874237,97.729
2022/02/22,3010.0,1254.0,-0.4118198874296435,98.297
2022/02/23,2823.0,1268.0,-0.3801026643852359,99.81
2022/02/24,2710.0,1220.0,-0.3791348600508906,99.856
2022/02/25,2101.0,1212.0,-0.2683368548143676,105.146
2022/02/26,2032.0,1208.0,-0.254320987654321,105.807
2022/02/27,2416.0,1289.0,-0.3041835357624831,103.415
2022/02/28,2286.0,1279.0,-0.2824684431977559,104.449
2022/03/01,183.0,122.0,-0.2,108.39
2022/03/02,944.0,404.0,-0.400593471810089,98.761
2022/03/03,1396.0,547.0,-0.4369531652084406,97.017
2022/03/04,1591.0,640.0,-0.4262662483191394,97.535
2022/03/05,1760.0,652.0,-0.4593698175787728,95.946
2022/03/06,1971.0,675.0,-0.4897959183673469,94.487
2022/03/07,2342.0,817.0,-0.4827477049699272,94.835
2022/03/08,2355.0,823.0,-0.4820641913152926,94.876
2022/03/09,1782.0,636.0,-0.4739454094292804,95.275
2022/03/10,1686.0,878.0,-0.3151326053042121,102.956
2022/03/11,1667.0,884.0,-0.306938455507644,103.348
2022/03/12,1540.0,882.0,-0.2716763005780346,105.051
2022/03/13,1515.0,1044.0,-0.1840562719812426,109.283
2022/03/14,1434.0,1132.0,-0.117692907248636,112.467
2022/03/15,1727.0,1192.0,-0.1832819458718739,109.266
2022/03/16,2120.0,1272.0,-0.25,106.019
2022/03/17,2062.0,971.0,-0.3597098582261787,100.691
2022/03/18,2000.0,1041.0,-0.3153567905294311,102.844
2022/03/19,1972.0,1043.0,-0.3081260364842454,103.192
2022/03/20,1857.0,924.0,-0.3354908306364617,101.856
2022/03/21,2002.0,1104.0,-0.2891178364455892,104.112
2022/03/22,1840.0,1137.0,-0.2361437688948606,106.687
